Sample_name,Label,Hash,nReads
MFU-BAJA_011-d1-1,MFU,f08b2148e855756ebe520e414d7734b43f8a161e,496
MFU-BAJA_103-d1-1,MFU,4fdea4318c3a9f5157a22084754b3a6bd9946fac,51
MFU-BAJA_122-d1-1,MFU,4fdea4318c3a9f5157a22084754b3a6bd9946fac,3919
MFU-BAJA_017-d1-1,MFU,4fdea4318c3a9f5157a22084754b3a6bd9946fac,73
MFU-BAJA_075-d1-1,MFU,4fdea4318c3a9f5157a22084754b3a6bd9946fac,375
MFU-BAJA_009-d1-1,MFU,4fdea4318c3a9f5157a22084754b3a6bd9946fac,183
MFU-BAJA_018-d1-1,MFU,4fdea4318c3a9f5157a22084754b3a6bd9946fac,306
MFU-BAJA_004-d1-1,MFU,4fdea4318c3a9f5157a22084754b3a6bd9946fac,53
MFU-BAJA_095-d1-1,MFU,4fdea4318c3a9f5157a22084754b3a6bd9946fac,183
MFU-BAJA_055-d1-1,MFU,de0389582e9584bad9ab70b7f8d4a98a7c3a553c,415
MFU-BAJA_052-d1-1,MFU,de0389582e9584bad9ab70b7f8d4a98a7c3a553c,199
MFU-BAJA_075-d1-1,MFU,45af5506e6b98256846bea7d4036e6d56bd292d4,372
MFU-BAJA_126-d1-1,MFU,9751315cf191768b2aab899f246f1a163f05e26f,3
MFU-BAJA_092-d1-1,MFU,9751315cf191768b2aab899f246f1a163f05e26f,589
MFU-BAJA_019-d1-1,MFU,9751315cf191768b2aab899f246f1a163f05e26f,4055
MFU-BAJA_087-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,505
MFU-BAJA_001-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,7784
MFU-BAJA_124-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,6373
MFU-BAJA_003-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,89
MFU-BAJA_135-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,8358
MFU-BAJA_103-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,293
MFU-BAJA_102-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,67
MFU-BAJA_010-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,831
MFU-BAJA_127-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,2682
MFU-BAJA_008-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,4511
MFU-BAJA_120-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,5004
MFU-BAJA_069-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,12
MFU-BAJA_072-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,494
MFU-BAJA_080-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,918
MFU-BAJA_009-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,66
MFU-BAJA_100-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,420
MFU-BAJA_097-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,2703
MFU-BAJA_040-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,250
MFU-BAJA_083-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,255
MFU-BAJA_018-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,477
MFU-BAJA_131-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,5388
MFU-BAJA_035-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,5007
MFU-BAJA_007-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,2401
MFU-BAJA_107-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,1606
MFU-BAJA_019-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,3743
MFU-BAJA_110-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,205
MFU-BAJA_118-d1-1,MFU,2810641abefdca6269b05a362415ee4792f4576d,1030
MFU-BAJA_094-d1-1,MFU,a2d847e79be166fa608035ea92e12c447548ff69,202
MFU-BAJA_004-d1-1,MFU,189e34ea4d27eb0cd8a3cd5eaae4b8e8d51c3890,63
MFU-BAJA_091-d1-1,MFU,b3c868ed6e9efaecc8b43d047979bb9621296b30,107
MFU-BAJA_077-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,544
MFU-BAJA_057-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,733
MFU-BAJA_087-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,2622
MFU-BAJA_090-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,730
MFU-BAJA_003-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,1575
MFU-BAJA_045-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,2058
MFU-BAJA_094-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,2112
MFU-BAJA_008-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,625
MFU-BAJA_124-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,2475
MFU-BAJA_116-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,210
MFU-BAJA_103-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,577
MFU-BAJA_073-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,3696
MFU-BAJA_010-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,423
MFU-BAJA_078-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,798
MFU-BAJA_080-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,5678
MFU-BAJA_034-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,1164
MFU-BAJA_079-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,612
MFU-BAJA_095-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,2356
MFU-BAJA_083-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,1924
MFU-BAJA_040-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,831
MFU-BAJA_091-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,1903
MFU-BAJA_070-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,1145
MFU-BAJA_017-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,899
MFU-BAJA_110-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,114
MFU-BAJA_101-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,478
MFU-BAJA_069-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,771
MFU-BAJA_071-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,492
MFU-BAJA_055-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,830
MFU-BAJA_044-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,2388
MFU-BAJA_102-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,938
MFU-BAJA_100-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,983
MFU-BAJA_088-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,1946
MFU-BAJA_030-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,2674
MFU-BAJA_009-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,1589
MFU-BAJA_096-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,313
MFU-BAJA_018-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,5145
MFU-BAJA_046-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,1097
MFU-BAJA_004-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,1442
MFU-BAJA_036-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,4907
MFU-BAJA_072-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,381
MFU-BAJA_128-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,698
MFU-BAJA_066-d1-1,MFU,05ddae1c46805f50d183804f3283a2e0cf27fda6,74
MFU-BAJA_080-d1-1,MFU,4971653802a99c8e9dab7b641d646e16f6c29519,132
MFU-BAJA_108-d1-1,MFU,870a34750e024a0d662e42fa06cf00c311f56651,1318
MFU-BAJA_017-d1-1,MFU,d5e1593c80a50b95099aa472cd54951d07c37955,35
MFU-BAJA_055-d1-1,MFU,e2f3259975d857a1a3a49e621449599c79331989,514
MFU-BAJA_056-d1-1,MFU,e2f3259975d857a1a3a49e621449599c79331989,725
MFU-BAJA_056-d1-1,MFU,b93490b2ac441a667cbba50bfa5c9efc75af368f,1069
MFU-BAJA_009-d1-1,MFU,b93490b2ac441a667cbba50bfa5c9efc75af368f,49
MFU-BAJA_055-d1-1,MFU,b93490b2ac441a667cbba50bfa5c9efc75af368f,91
MFU-BAJA_013-d1-1,MFU,049e21d32ed52dbd0d4c32641ba37bd0606f0234,504
MFU-BAJA_079-d1-1,MFU,3b09ebdb9bb6fef2545396a4b9b2459d6356340e,157
MFU-BAJA_013-d1-1,MFU,3b09ebdb9bb6fef2545396a4b9b2459d6356340e,306
MFU-BAJA_113-d1-1,MFU,25e795a200305a9626301779541cc1934ba03e64,445
MFU-BAJA_132-d1-1,MFU,1b8e9c6416b913e1426f7146725397d8a33f1cb8,1190
MFU-BAJA_012-d1-1,MFU,1b8e9c6416b913e1426f7146725397d8a33f1cb8,1060
MFU-BAJA_060-d1-1,MFU,1b8e9c6416b913e1426f7146725397d8a33f1cb8,534
MFU-BAJA_106-d1-1,MFU,1b8e9c6416b913e1426f7146725397d8a33f1cb8,1532
MFU-BAJA_067-d1-1,MFU,1b8e9c6416b913e1426f7146725397d8a33f1cb8,71
MFU-BAJA_056-d1-1,MFU,1b8e9c6416b913e1426f7146725397d8a33f1cb8,29
MFU-BAJA_027-d1-1,MFU,1b8e9c6416b913e1426f7146725397d8a33f1cb8,1811
MFU-BAJA_110-d1-1,MFU,1b8e9c6416b913e1426f7146725397d8a33f1cb8,146
MFU-BAJA_127-d1-1,MFU,1b8e9c6416b913e1426f7146725397d8a33f1cb8,85
MFU-BAJA_128-d1-1,MFU,1b8e9c6416b913e1426f7146725397d8a33f1cb8,539
MFU-BAJA_080-d1-1,MFU,1b8e9c6416b913e1426f7146725397d8a33f1cb8,144
MFU-BAJA_052-d1-1,MFU,1b8e9c6416b913e1426f7146725397d8a33f1cb8,110
MFU-BAJA_077-d1-1,MFU,3fc1e68ecfd8848f79efc3f311951ede391fabc3,107
MFU-BAJA_087-d1-1,MFU,3fc1e68ecfd8848f79efc3f311951ede391fabc3,153
MFU-BAJA_103-d1-1,MFU,3fc1e68ecfd8848f79efc3f311951ede391fabc3,55
MFU-BAJA_035-d1-1,MFU,3fc1e68ecfd8848f79efc3f311951ede391fabc3,744
MFU-BAJA_095-d1-1,MFU,a81e00e9cb762ea9daf4240299aa1149003f08e7,71
MFU-BAJA_055-d1-1,MFU,a81e00e9cb762ea9daf4240299aa1149003f08e7,402
MFU-BAJA_110-d1-1,MFU,a81e00e9cb762ea9daf4240299aa1149003f08e7,123
MFU-BAJA_080-d1-1,MFU,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,1246
MFU-BAJA_017-d1-1,MFU,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,46
MFU-BAJA_110-d1-1,MFU,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,157
MFU-BAJA_096-d1-1,MFU,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,211
MFU-BAJA_106-d1-1,MFU,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,1091
MFU-BAJA_004-d1-1,MFU,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,90
MFU-BAJA_103-d1-1,MFU,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,23
MFU-BAJA_029-d1-1,MFU,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,2847
MFU-BAJA_018-d1-1,MFU,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,706
MFU-BAJA_087-d1-1,MFU,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,61
MFU-BAJA_069-d1-1,MFU,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,5
MFU-BAJA_083-d1-1,MFU,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,187
MFU-BAJA_120-d1-1,MFU,cfc4b1202a7aa4b8a183d59bcb6459c26e189fa8,4308
MFU-BAJA_040-d1-1,MFU,45ba33d1005cbd41c90ade4f67193a6212fe0386,3
MFU-BAJA_128-d1-1,MFU,d9ad73f47171611f92080abe2495c390872b0be6,44
MFU-BAJA_095-d1-1,MFU,c8e2843aa70d2a648f077ea732f1f05da738ca71,12
MFU-BAJA_083-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2029
MFU-BAJA_039-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,34739
MFU-BAJA_088-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,3288
MFU-BAJA_024-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,7431
MFU-BAJA_004-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1957
MFU-BAJA_128-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,649
MFU-BAJA_017-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1656
MFU-BAJA_055-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,871
MFU-BAJA_002-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2712
MFU-BAJA_096-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1390
MFU-BAJA_057-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,67
MFU-BAJA_038-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1380
MFU-BAJA_066-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,85
MFU-BAJA_101-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,859
MFU-BAJA_018-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,4755
MFU-BAJA_073-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,10575
MFU-BAJA_116-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,149
MFU-BAJA_092-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,712
MFU-BAJA_091-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2576
MFU-BAJA_010-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1227
MFU-BAJA_077-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,507
MFU-BAJA_072-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,626
MFU-BAJA_110-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,99
MFU-BAJA_045-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1612
MFU-BAJA_003-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1773
MFU-BAJA_095-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,3362
MFU-BAJA_102-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1185
MFU-BAJA_103-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,953
MFU-BAJA_078-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2102
MFU-BAJA_079-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1985
MFU-BAJA_043-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,3520
MFU-BAJA_094-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,666
MFU-BAJA_031-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1978
MFU-BAJA_070-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1967
MFU-BAJA_090-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1149
MFU-BAJA_069-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,881
MFU-BAJA_071-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,519
MFU-BAJA_135-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,184
MFU-BAJA_087-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2288
MFU-BAJA_040-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1229
MFU-BAJA_080-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2598
MFU-BAJA_100-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1153
MFU-BAJA_121-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,41977
MFU-BAJA_009-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2240
MFU-BAJA_030-d1-1,MFU,950b738e4a9ddc8fda9e01252a37ed1dd6552728,4228
MFU-BAJA_095-d1-1,MFU,10ccc49071e50263ff0dc82d86a46102fc22eda6,99
MFU-BAJA_116-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,111
MFU-BAJA_077-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,184
MFU-BAJA_058-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,978
MFU-BAJA_131-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,3984
MFU-BAJA_002-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,13094
MFU-BAJA_009-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,250
MFU-BAJA_128-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,573
MFU-BAJA_080-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,811
MFU-BAJA_129-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,12
MFU-BAJA_037-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,1158
MFU-BAJA_071-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,90
MFU-BAJA_110-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,245
MFU-BAJA_075-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,695
MFU-BAJA_103-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,96
MFU-BAJA_003-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,73
MFU-BAJA_060-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,600
MFU-BAJA_133-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,4196
MFU-BAJA_005-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,20279
MFU-BAJA_010-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,1644
MFU-BAJA_017-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,73
MFU-BAJA_026-d1-1,MFU,7106fc043ec84d3e382b3ba86a427924c731adaf,2889
MFU-BAJA_005-d1-1,MFU,9649123743f387644e154a6a0a7e1b9d536eb6b6,1798
MFU-BAJA_012-d1-1,MFU,923ab25d60cd42c77434b356cacff56edfc2c640,1011
MFU-BAJA_082-d1-1,MFU,c9b0ccaacf06d9cb7000511cfd491975cb709772,6580
MFU-BAJA_031-d1-1,MFU,bbc5cc1d092c1b3947f7836bb1329ccf80f8b4ed,638
MFU-BAJA_107-d1-1,MFU,a8e2c2e2a41bb1891ade4b78593c1399be0aa0ce,2833
MFU-BAJA_108-d1-1,MFU,a8e2c2e2a41bb1891ade4b78593c1399be0aa0ce,2074
MFU-BAJA_003-d1-1,MFU,a8e2c2e2a41bb1891ade4b78593c1399be0aa0ce,2
MFU-BAJA_087-d1-1,MFU,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,48
MFU-BAJA_102-d1-1,MFU,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,242
MFU-BAJA_013-d1-1,MFU,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,11445
MFU-BAJA_110-d1-1,MFU,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,176
MFU-BAJA_004-d1-1,MFU,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,2417
MFU-BAJA_015-d1-1,MFU,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,4343
MFU-BAJA_096-d1-1,MFU,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,190
MFU-BAJA_108-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,1580
MFU-BAJA_096-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,197
MFU-BAJA_128-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,167
MFU-BAJA_092-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,414
MFU-BAJA_010-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,334
MFU-BAJA_067-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,969
MFU-BAJA_110-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,296
MFU-BAJA_009-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,525
MFU-BAJA_043-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,2000
MFU-BAJA_018-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,423
MFU-BAJA_004-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,90
MFU-BAJA_060-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,691
MFU-BAJA_090-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,567
MFU-BAJA_048-d1-1,MFU,aa0c0214d986973256fe7b6f3c74494975c5dbd2,2541
MFU-BAJA_110-d1-1,MFU,40aeec21334c48b27a3e0989ff1c01de8c599e54,168
MFU-BAJA_011-d1-1,MFU,40aeec21334c48b27a3e0989ff1c01de8c599e54,2251
MFU-BAJA_075-d1-1,MFU,40aeec21334c48b27a3e0989ff1c01de8c599e54,704
MFU-BAJA_069-d1-1,MFU,40aeec21334c48b27a3e0989ff1c01de8c599e54,6
MFU-BAJA_029-d1-1,MFU,40aeec21334c48b27a3e0989ff1c01de8c599e54,1054
MFU-BAJA_104-d1-1,MFU,40aeec21334c48b27a3e0989ff1c01de8c599e54,1963
MFU-BAJA_088-d1-1,MFU,cdca1ca25efd729549962b264292ba14dbc2c479,463
MFU-BAJA_092-d1-1,MFU,cdca1ca25efd729549962b264292ba14dbc2c479,1038
MFU-BAJA_003-d1-1,MFU,cdca1ca25efd729549962b264292ba14dbc2c479,68
MFU-BAJA_131-d1-1,MFU,cdca1ca25efd729549962b264292ba14dbc2c479,2546
MFU-BAJA_052-d1-1,MFU,eb17c705c365c92cc24d20a966b8be3700193ee3,217
MFU-BAJA_060-d1-1,MFU,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,419
MFU-BAJA_075-d1-1,MFU,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,854
MFU-BAJA_009-d1-1,MFU,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,228
MFU-BAJA_127-d1-1,MFU,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,873
MFU-BAJA_110-d1-1,MFU,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,174
MFU-BAJA_045-d1-1,MFU,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,711
MFU-BAJA_095-d1-1,MFU,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,197
MFU-BAJA_005-d1-1,MFU,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,7651
MFU-BAJA_096-d1-1,MFU,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,75
MFU-BAJA_128-d1-1,MFU,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,330
MFU-BAJA_096-d1-1,MFU,5a8a7e51dbabee0903ada7aeeca31a73b76f9fd9,46
MFU-BAJA_094-d1-1,MFU,5a8a7e51dbabee0903ada7aeeca31a73b76f9fd9,399
MFU-BAJA_002-d1-1,MFU,5a8a7e51dbabee0903ada7aeeca31a73b76f9fd9,1077
MFU-BAJA_004-d1-1,MFU,5a8a7e51dbabee0903ada7aeeca31a73b76f9fd9,135
MFU-BAJA_005-d1-1,MFU,5a8a7e51dbabee0903ada7aeeca31a73b76f9fd9,7341
MFU-BAJA_027-d1-1,MFU,ff499f0b4ac0fbcbbbe969bd0f9cd78dc25067d5,5153
MFU-BAJA_103-d1-1,MFU,0bfc5ecb578731e9b19db59ca4fc0d6047f2e3df,90
MFU-BAJA_013-d1-1,MFU,815465bf4218c40e60200ea518c5d7cbabd61f1c,710
MFU-BAJA_046-d1-1,MFU,94dd7886c04e2cced2043edc096c082be319ee54,276
MFU-BAJA_093-d1-1,MFU,e28647d32e36a0e2fa89c6e02219071afe3eff6d,1185
MFU-BAJA_042-d1-1,MFU,4b122ead53eb1652ebb10397e379491b95afb8cf,1512
MFU-BAJA_123-d1-1,MFU,4b122ead53eb1652ebb10397e379491b95afb8cf,2308
MFU-BAJA_018-d1-1,MFU,97a979e2d2f672a39837e63a9f4d698da2f1e8bd,1113
MFU-BAJA_037-d1-1,MFU,723039a7439d34d0aa3cf6ec82dd7415b7af6b9c,1717
MFU-BAJA_038-d1-1,MFU,008b56815f07ced7ba87f9462f4a8ed32d3d6141,1169
MFU-BAJA_065-d1-1,MFU,008b56815f07ced7ba87f9462f4a8ed32d3d6141,1783
MFU-BAJA_039-d1-1,MFU,008b56815f07ced7ba87f9462f4a8ed32d3d6141,55258
MFU-BAJA_038-d1-1,MFU,93a83a9e8c3baddd9d3be6353eceb4dacdfa059e,1322
MFU-BAJA_016-d1-1,MFU,6c4f83b175022e94bcbd8bd49a9215ec4c1083a6,41
MFU-BAJA_052-d1-1,MFU,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,320
MFU-BAJA_106-d1-1,MFU,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,1675
MFU-BAJA_001-d1-1,MFU,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,404
MFU-BAJA_081-d1-1,MFU,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,4912
MFU-BAJA_067-d1-1,MFU,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,539
MFU-BAJA_056-d1-1,MFU,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,1877
MFU-BAJA_063-d1-1,MFU,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,988
MFU-BAJA_016-d1-1,MFU,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,7259
MFU-BAJA_037-d1-1,MFU,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,5577
MFU-BAJA_039-d1-1,MFU,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,123136
MFU-BAJA_062-d1-1,MFU,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,1146
MFU-BAJA_083-d1-1,MFU,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,319
